graph_id,Motif,Loss (Original),Loss (Full SAE),Loss (Ablated),SAE Degradation,Ablation Impact,Ablated_Feature_Set
1576,Feedback Loop,0.003194544930011,0.003191324416548,0.003161089727655,-3.2205134630203247e-06,-3.023468889296055e-05,Random Control
4042,Cascade,0.0026477586943656,0.0027347702998667,0.0026074866764247,8.701160550117493e-05,-0.000127283623442,Random Control
4630,Cascade,0.0293500088155269,0.0293092187494039,0.0296081453561782,-4.079006612300873e-05,0.0002989266067743,Random Control
1950,Feedback Loop,0.0036579573061317,0.003657495137304,0.0036702665966004,-4.621688276529312e-07,1.277145929634571e-05,Random Control
3750,Cascade,0.0027143021579831,0.0027149047236889,0.0027119449805468,6.025657057762146e-07,-2.9597431421279907e-06,Random Control
2318,Single Input Module,0.0021735217887908,0.00217413646169,0.002163975033909,6.146728992462158e-07,-1.0161427780985832e-05,Random Control
1296,Feedback Loop,0.001548302359879,0.0015484681352972,0.0015415573725476,1.657754182815552e-07,-6.910762749612331e-06,Random Control
2685,Single Input Module,0.0016385903581976,0.0016386526403948,0.0016376292333006,6.228219717741014e-08,-1.023407094180584e-06,Random Control
3326,Cascade,0.0002433533663861,0.0002433533663861,0.0002433533663861,0.0,0.0,Random Control
2775,Single Input Module,0.0002415683993604,0.0002417925861664,0.0002381470403634,2.241868060082197e-07,-3.645545803010464e-06,Random Control
840,Feedforward Loop,1.4122663742455188e-05,1.389866793033434e-05,1.7869397197500803e-05,-2.239958121208474e-07,3.970729267166462e-06,Random Control
644,Feedforward Loop,0.0013705006567761,0.0013698982074856,0.0013807354262098,-6.024492904543877e-07,1.0837218724191189e-05,Random Control
1117,Feedback Loop,0.0075492369942367,0.0075459023937582,0.0074788867495954,-3.334600478410721e-06,-6.70156441628933e-05,Random Control
2917,Single Input Module,0.0003672996535897,0.0003674237814266,0.0003653614840004,1.2412783689796925e-07,-2.0622974261641502e-06,Random Control
4257,Feedforward Loop,0.0130009753629565,0.0130509175360202,0.0130265047773718,4.994217306375504e-05,-2.441275864839554e-05,Random Control
4138,Feedback Loop,0.0279138181358575,0.0279236566275358,0.0278270337730646,9.838491678237917e-06,-9.662285447120668e-05,Random Control
2818,Single Input Module,0.0053227520547807,0.0053224489092826,0.0053275763057172,-3.0314549803733826e-07,5.127396434545517e-06,Random Control
3847,Cascade,0.0033535291440784,0.0033520709257572,0.0033425725996494,-1.4582183212041857e-06,-9.498326107859612e-06,Random Control
149,Feedforward Loop,0.0019243500428274,0.0019253435311838,0.0019119690405204,9.934883564710615e-07,-1.3374490663409231e-05,Random Control
3589,Cascade,0.0011822961969301,0.0011819393839687,0.0011847099522128,-3.568129613995552e-07,2.7705682441592216e-06,Random Control
2157,Single Input Module,0.0003274863702245,0.0003279359661974,0.0003205204557161,4.4959597289562236e-07,-7.415510481223464e-06,Random Control
4977,Cascade,0.0101637272164225,0.0098799159750342,0.00975754391402,-0.0002838112413883,-0.0001223720610141,Random Control
2778,Single Input Module,0.0083971973508596,0.008397470228374,0.0083930194377899,2.728775143623352e-07,-4.450790584087372e-06,Random Control
118,Feedforward Loop,0.0006835054955445,0.0006830988568253,0.0006881274166516,-4.066387191414833e-07,5.028559826314449e-06,Random Control
732,Feedforward Loop,0.0045686834491789,0.0045684371143579,0.0045728739351034,-2.463348209857941e-07,4.43682074546814e-06,Random Control
4366,Cascade,0.0058836052194237,0.0058794482611119,0.0057120956480503,-4.156958311796188e-06,-0.0001673526130616,Random Control
1623,Feedback Loop,0.0097508057951927,0.0096973106265068,0.009549812413752,-5.3495168685913086e-05,-0.0001474982127547,Random Control
1737,Feedback Loop,0.0080009074881672,0.008014085702598,0.0080168861895799,1.317821443080902e-05,2.800486981868744e-06,Random Control
2645,Single Input Module,0.0002025352296186,0.0002025706489803,0.0002020608517341,3.5419361665844924e-08,-5.097972461953759e-07,Random Control
503,Feedforward Loop,0.0025954085867851,0.0025943932123482,0.0026025741826742,-1.0153744369745257e-06,8.180970326066017e-06,Random Control
2827,Single Input Module,0.0003174229350406,0.0003174055018462,0.0003162503417115,-1.7433194443583492e-08,-1.1551601346582174e-06,Random Control
2102,Single Input Module,0.0055447458289563,0.0055447458289563,0.0055447518825531,0.0,6.05359673500061e-09,Random Control
3472,Cascade,0.0004575609927996,0.0004561810346785,0.0004646241432055,-1.3799581211060286e-06,8.443108526989818e-06,Random Control
3991,Cascade,8.763842924963683e-05,8.773228182690218e-05,8.845316187944263e-05,9.385257726535201e-08,7.208800525404513e-07,Random Control
1578,Feedback Loop,0.001184563501738,0.0011822788510471,0.0011780315544456,-2.284650690853596e-06,-4.24729660153389e-06,Random Control
1393,Feedback Loop,0.0054043061099946,0.0054000387899577,0.0054187080822885,-4.2673200368881226e-06,1.866929233074188e-05,Random Control
1394,Feedback Loop,0.0044404119253158,0.0044250767678022,0.0043319803662598,-1.533515751361847e-05,-9.309640154242516e-05,Random Control
1371,Feedback Loop,0.0026443446986377,0.002660971134901,0.0025603470858186,1.662643626332283e-05,-0.0001006240490823,Random Control
81,Feedforward Loop,0.0024761050008237,0.0024754190817475,0.002480776514858,-6.859190762042999e-07,5.35743311047554e-06,Random Control
3601,Cascade,0.0141078261658549,0.0141058163717389,0.014025772921741,-2.0097941160202022e-06,-8.004344999790192e-05,Random Control
5,Feedforward Loop,0.0090459426864981,0.0090459324419498,0.0090460600331425,-1.0244548320770264e-08,1.2759119272232058e-07,Random Control
4263,Single Input Module,0.0041180672124028,0.0041590533219277,0.0040120449848473,4.0986109524965286e-05,-0.0001470083370804,Random Control
830,Feedforward Loop,0.0047935773618519,0.0047924383543431,0.0048114527016878,-1.1390075087547302e-06,1.901434734463692e-05,Random Control
4729,Single Input Module,0.0053138700313866,0.0052527533844113,0.0052415407262742,-6.111664697527885e-05,-1.1212658137083054e-05,Random Control
2500,Single Input Module,0.0002577052218839,0.0002577052218839,0.0002577052218839,0.0,0.0,Random Control
2314,Single Input Module,0.0001375297870254,0.0001375641149934,0.0001370202808175,3.4327968023717403e-08,-5.43834175914526e-07,Random Control
1746,Feedback Loop,0.0046344986185431,0.0046363156288862,0.0046117892488837,1.8170103430747984e-06,-2.4526380002498627e-05,Random Control
4608,Single Input Module,0.0193147361278533,0.0193464569747447,0.0193783976137638,3.17208468914032e-05,3.194063901901245e-05,Random Control
325,Feedforward Loop,,,,,,Random Control
3447,Cascade,0.0078617548570036,0.0078616766259074,0.0078630028292536,-7.82310962677002e-08,1.3262033462524414e-06,Random Control
482,Feedforward Loop,0.0084303310140967,0.0084303161129355,0.0084345405921339,-1.4901161193847656e-08,4.2244791984558105e-06,Random Control
2170,Single Input Module,0.0008946806192398,0.0008944614673964,0.0008981364080682,-2.191518433392048e-07,3.6749406717717648e-06,Random Control
3502,Cascade,0.0113174999132752,0.0113174999132752,0.0113174999132752,0.0,0.0,Random Control
2512,Single Input Module,0.0001389887183904,0.0001389887183904,0.0001389887183904,0.0,0.0,Random Control
4109,Single Input Module,0.0257599968463182,0.0256810244172811,0.0255781318992376,-7.897242903709412e-05,-0.0001028925180435,Random Control
805,Feedforward Loop,0.0006346282316371,0.0006350813200697,0.000630467897281,4.530884325504303e-07,-4.6134227886796e-06,Random Control
4487,Cascade,5.680827598553151e-05,4.297454870538786e-05,6.726622814312577e-09,-1.3833727280143648e-05,-4.296782208257355e-05,Random Control
4155,Single Input Module,0.1309114396572113,0.1329499334096908,0.1422693878412246,0.0020384937524795,0.0093194544315338,Random Control
4154,Feedforward Loop,0.0231036320328712,0.02279600687325,0.0240581538528203,-0.0003076251596212,0.0012621469795703,Random Control
1028,Feedback Loop,0.0059637022204697,0.005966255441308,0.0059610684402287,2.5532208383083344e-06,-5.187001079320908e-06,Random Control
4133,Cascade,0.022598959505558,0.0226768162101507,0.0223202239722013,7.785670459270477e-05,-0.0003565922379493,Random Control
3129,Cascade,0.0015438911505043,0.0015474752290174,0.0015329821035265,3.584078513085842e-06,-1.449312549084425e-05,Random Control
440,Feedforward Loop,0.0073192883282899,0.0073187560774385,0.0073276478797197,-5.32250851392746e-07,8.891802281141281e-06,Random Control
4795,Cascade,0.0042482889257371,0.004364957101643,0.0046058502048254,0.0001166681759059,0.0002408931031823,Random Control
801,Feedforward Loop,0.0109471082687377,0.0109468270093202,0.0109547413885593,-2.812594175338745e-07,7.914379239082336e-06,Random Control
1287,Feedback Loop,0.0037280654069036,0.0037294852081686,0.0037269841413944,1.419801265001297e-06,-2.501066774129868e-06,Random Control
4719,Single Input Module,0.0444062240421772,0.0446461364626884,0.0440396890044212,0.0002399124205112,-0.0006064474582672,Random Control
1621,Feedback Loop,,,,,,Random Control
159,Feedforward Loop,0.0027860400732606,0.0027860400732606,0.0027860400732606,0.0,0.0,Random Control
160,Feedforward Loop,4.984642509953119e-05,4.983800681657158e-05,5.5081662139855325e-05,-8.418282959610224e-09,5.243655323283747e-06,Random Control
4586,Cascade,0.0121966376900672,0.0121448673307895,0.0118929110467433,-5.177035927772522e-05,-0.0002519562840461,Random Control
3487,Cascade,0.0040601305663585,0.0040603261440992,0.0040520699694752,1.955777406692505e-07,-8.256174623966217e-06,Random Control
714,Feedforward Loop,0.0073132491670548,0.0073131308890879,0.0073151355609297,-1.1827796697616577e-07,2.004671841859817e-06,Random Control
1233,Feedback Loop,0.0037750825285911,0.0037737011443823,0.003771158400923,-1.3813842087984083e-06,-2.5427434593439102e-06,Random Control
1753,Feedback Loop,0.0027896522078663,0.0027927521150559,0.0027147093787789,3.09990718960762e-06,-7.804273627698421e-05,Random Control
2237,Single Input Module,0.0016406463691964,0.0016408683732151,0.0016372888348996,2.220040187239647e-07,-3.579538315534592e-06,Random Control
4493,Single Input Module,0.0030891490168869,0.0030870100017637,0.0031099261250346,-2.1390151232481003e-06,2.2916123270988464e-05,Random Control
667,Feedforward Loop,0.0061560128815472,0.0061565255746245,0.0061448831111192,5.126930773258209e-07,-1.1642463505268095e-05,Random Control
1897,Feedback Loop,0.0092440228909254,0.0092759234830737,0.0092794178053736,3.1900592148303986e-05,3.4943222999572754e-06,Random Control
3011,Cascade,0.0010599556844681,0.0010602287948131,0.0010603397386148,2.731103450059891e-07,1.1094380170106889e-07,Random Control
836,Feedforward Loop,0.0196008719503879,0.0196007303893566,0.0196031089872121,-1.4156103134155273e-07,2.378597855567932e-06,Random Control
4737,Single Input Module,0.000866939953994,0.0008994345553219,0.0009452397935092,3.249460132792592e-05,4.580523818731308e-05,Random Control
2226,Single Input Module,5.423092716227984e-06,5.365503966459073e-06,6.370066330418922e-06,-5.7588749768910936e-08,1.0045623639598489e-06,Random Control
3651,Cascade,0.0004097436612937,0.0004088629502803,0.0004123233957216,-8.807110134512186e-07,3.4604454413056374e-06,Random Control
2377,Single Input Module,0.0100389067083597,0.0100389383733272,0.0100384764373302,3.166496753692627e-08,-4.6193599700927734e-07,Random Control
555,Feedforward Loop,0.0174090601503849,0.0174092631787061,0.0174058601260185,2.0302832126617434e-07,-3.4030526876449585e-06,Random Control
2863,Single Input Module,0.0038036482874304,0.0038036729674786,0.0038033004384487,2.468004822731018e-08,-3.725290298461914e-07,Random Control
1499,Feedback Loop,0.0125095006078481,0.0125082014128565,0.0125032952055335,-1.2991949915885923e-06,-4.906207323074341e-06,Random Control
1041,Feedback Loop,0.0046702246181666,0.0046545509248971,0.0046420097351074,-1.5673693269491196e-05,-1.2541189789772034e-05,Random Control
351,Feedforward Loop,0.0134705556556582,0.0134707503020763,0.0134706702083349,1.94646418094635e-07,-8.009374141693115e-08,Random Control
3349,Cascade,0.0017453762702643,0.0017473191255703,0.0017149904742836,1.942855305969715e-06,-3.2328651286661625e-05,Random Control
3254,Cascade,0.0049353907816112,0.004937179852277,0.0049183317460119,1.7890706658363342e-06,-1.884810626506805e-05,Random Control
2137,Single Input Module,0.001000125077553,0.0010001928312703,0.0009991265833377,6.775371730327606e-08,-1.066247932612896e-06,Random Control
1381,Feedback Loop,0.0127623258158564,0.0127421049401164,0.0125285610556602,-2.022087574005127e-05,-0.0002135438844561,Random Control
3926,Cascade,0.0040170629508793,0.00401510624215,0.0040334095247089,-1.9567087292671204e-06,1.8303282558918e-05,Random Control
2762,Single Input Module,0.0037274891510605,0.0037274984642863,0.0037282481789588,9.313225746154784e-09,7.497146725654602e-07,Random Control
3732,Cascade,0.001854894333519,0.0018573586130514,0.0018699679058045,2.464279532432556e-06,1.260929275304079e-05,Random Control
1240,Feedback Loop,0.0102571379393339,0.0102472957223653,0.0100788213312625,-9.842216968536375e-06,-0.0001684743911027,Random Control
989,Feedforward Loop,0.010499445721507,0.0104993730783462,0.0104991169646382,-7.264316082000732e-08,-2.561137080192566e-07,Random Control
3330,Cascade,0.0029153062496334,0.0029155269730836,0.0029034821782261,2.207234501838684e-07,-1.2044794857501984e-05,Random Control
4857,Single Input Module,0.016032351180911,0.0160963702946901,0.0161191280931234,6.401911377906799e-05,2.2757798433303836e-05,Random Control
3166,Cascade,0.0066001820378005,0.0066012777388095,0.0065830470994114,1.0957010090351105e-06,-1.8230639398097992e-05,Random Control
205,Feedforward Loop,0.005027531646192,0.0050255539827048,0.0050586173310875,-1.9776634871959686e-06,3.306334838271141e-05,Random Control
4410,Cascade,0.0099487612023949,0.0099730202928185,0.0099573647603392,2.4259090423583984e-05,-1.5655532479286194e-05,Random Control
1351,Feedback Loop,0.0039362628012895,0.0039373775944113,0.0039496063254773,1.1147931218147278e-06,1.222873106598854e-05,Random Control
2459,Single Input Module,0.0002137289702659,0.000213593171793,0.0002158808201784,-1.3579847291111946e-07,2.2876483853906397e-06,Random Control
2903,Single Input Module,0.0049226144328713,0.0049229352734982,0.0049177315086126,3.208406269550324e-07,-5.203764885663986e-06,Random Control
2248,Single Input Module,0.0002934185031335,0.0002931539202108,0.0002976187388412,-2.645829226821661e-07,4.4648186303675175e-06,Random Control
4251,Single Input Module,0.0450899563729763,0.0452255494892597,0.0453076660633087,0.0001355931162834,8.211657404899597e-05,Random Control
2499,Single Input Module,0.0004299658176023,0.0004301808949094,0.0004266383184585,2.150773070752621e-07,-3.54257645085454e-06,Random Control
1526,Feedback Loop,0.0041926852427423,0.0041920882649719,0.0041950684972107,-5.969777703285217e-07,2.9802322387695312e-06,Random Control
3354,Cascade,0.0039967764168977,0.0039971582591533,0.0040144375525414,3.818422555923462e-07,1.727929338812828e-05,Random Control
746,Feedforward Loop,3.15878824039828e-05,3.160945561830886e-05,3.112258491455577e-05,2.1573214326053858e-08,-4.868707037530839e-07,Random Control
2846,Single Input Module,7.819346501491964e-05,7.81850321800448e-05,7.831895345589146e-05,-8.43283487483859e-09,1.3392127584666016e-07,Random Control
4390,Feedforward Loop,0.0120081137865781,0.0123019283637404,0.0122750056907534,0.0002938145771622,-2.6922672986984253e-05,Random Control
4435,Cascade,0.0042154006659984,0.0042318911291658,0.0040268870070576,1.649046316742897e-05,-0.0002050041221082,Random Control
2106,Single Input Module,0.0004794569395016,0.0004792109539266,0.0004834653809666,-2.459855750203133e-07,4.2544270399957895e-06,Random Control
4026,Cascade,0.0010305823525413,0.0010416021104902,0.0010401514591649,1.1019757948815824e-05,-1.4506513252854347e-06,Random Control
1137,Feedback Loop,0.0069396654143929,0.00692596193403,0.006811786442995,-1.3703480362892153e-05,-0.0001141754910349,Random Control
188,Feedforward Loop,0.0117824515327811,0.0117831695824861,0.0117711834609508,7.180497050285339e-07,-1.1986121535301208e-05,Random Control
1182,Feedback Loop,0.0033437113743275,0.0033463484141975,0.0033399735111743,2.6370398700237274e-06,-6.3749030232429504e-06,Random Control
3221,Cascade,0.004458958748728,0.0044599245302379,0.0044429525732994,9.657815098762512e-07,-1.6971956938505173e-05,Random Control
2798,Single Input Module,1.011966378428042e-05,1.0112339623447042e-05,1.0266911885992158e-05,-7.324160833377391e-09,1.5457226254511625e-07,Random Control
1252,Feedback Loop,0.0062568127177655,0.0062558660283684,0.0061853229999542,-9.46689397096634e-07,-7.054302841424942e-05,Random Control
4900,Single Input Module,0.006264551077038,0.0062205516733229,0.0059978342615067,-4.399940371513367e-05,-0.0002227174118161,Random Control
2213,Single Input Module,0.0002325088571524,0.0002325286041013,0.0002338911726837,1.9746948964893818e-08,1.3625685824081302e-06,Random Control
3799,Cascade,0.0042958599515259,0.0042966757901012,0.0042993570677936,8.158385753631592e-07,2.6812776923179622e-06,Random Control
3484,Cascade,0.0053398772142827,0.0053427689708769,0.0053308862261474,2.891756594181061e-06,-1.188274472951889e-05,Random Control
345,Feedforward Loop,,,,,,Random Control
998,Feedforward Loop,0.0028946856036782,0.0028919538017362,0.0029376328457146,-2.7318019419908524e-06,4.567904397845268e-05,Random Control
1824,Feedback Loop,0.0098787611350417,0.0098829790949821,0.0098556131124496,4.217959940433502e-06,-2.736598253250122e-05,Random Control
1970,Feedback Loop,0.0024698756169527,0.0024704891256988,0.0024635239969938,6.135087460279465e-07,-6.96512870490551e-06,Random Control
3525,Cascade,1.7173604646814056e-05,1.7199694411829114e-05,1.7627291526878253e-05,2.6089765015058223e-08,4.2759711504913867e-07,Random Control
2407,Single Input Module,0.000177764770342,0.000177802023245,0.0001772112154867,3.725290298461914e-08,-5.908077582716942e-07,Random Control
432,Feedforward Loop,0.0037569494452327,0.0037569494452327,0.0037569494452327,0.0,0.0,Random Control
2623,Single Input Module,0.0062225623987615,0.0062225586734712,0.0062226196750998,-3.725290298461914e-09,6.100162863731384e-08,Random Control
781,Feedforward Loop,0.0002815591869875,0.0002812905295286,0.0002884603745769,-2.686574589461088e-07,7.169845048338175e-06,Random Control
4757,Feedback Loop,0.0085184462368488,0.0085315499454736,0.0086381398141384,1.3103708624839784e-05,0.0001065898686647,Random Control
1259,Feedback Loop,0.0053234938532114,0.0053237564861774,0.0053290207870304,2.6263296604156494e-07,5.264300853013992e-06,Random Control
4787,Single Input Module,0.0159412920475006,0.0159799419343471,0.0160365607589483,3.864988684654236e-05,5.66188246011734e-05,Random Control
1679,Feedback Loop,0.007933136075735,0.0079247904941439,0.007816806435585,-8.345581591129303e-06,-0.0001079840585589,Random Control
4054,Single Input Module,0.0140048377215862,0.0140177085995674,0.0140586169436573,1.2870877981185911e-05,4.0908344089984894e-05,Random Control
85,Feedforward Loop,0.0103144776076078,0.0103146471083164,0.0102957915514707,1.695007085800171e-07,-1.8855556845664975e-05,Random Control
749,Feedforward Loop,0.0041596149094402,0.0041598975658416,0.0041551496833562,2.8265640139579773e-07,-4.7478824853897095e-06,Random Control
1900,Feedback Loop,0.0045937411487102,0.0045928047038614,0.0045708515681326,-9.364448487758636e-07,-2.195313572883606e-05,Random Control
4584,Single Input Module,0.0368277579545974,0.0367703735828399,0.0368374623358249,-5.738437175750733e-05,6.708875298500061e-05,Random Control
1379,Feedback Loop,0.0002443325065542,0.0002437970833852,0.0002483138814568,-5.354231689125299e-07,4.516798071563244e-06,Random Control
4159,Single Input Module,0.0163977872580289,0.016426408663392,0.016521468758583,2.862140536308289e-05,9.506009519100188e-05,Random Control
887,Feedforward Loop,0.00804756116122,0.0080471839755773,0.0080416332930326,-3.771856427192688e-07,-5.550682544708252e-06,Random Control
1349,Feedback Loop,0.0029907617717981,0.0030122229363769,0.002983815735206,2.1461164578795436e-05,-2.840720117092133e-05,Random Control
2080,Single Input Module,0.0015172839630395,0.0015173119027167,0.001516854041256,2.7939677238464355e-08,-4.578614607453346e-07,Random Control
515,Feedforward Loop,0.0043409052304923,0.0043408521451056,0.0043415003456175,-5.308538675308228e-08,6.48200511932373e-07,Random Control
1377,Feedback Loop,0.002902454463765,0.0029027338605374,0.0029002327937632,2.793967723846436e-07,-2.501066774129868e-06,Random Control
2255,Single Input Module,0.0003463077300693,0.0003458353457972,0.0003537344164215,-4.7238427214324485e-07,7.899070624262094e-06,Random Control
2218,Single Input Module,0.0002583462046459,0.0002587410854175,0.0002522641734685,3.948807716369629e-07,-6.476911948993802e-06,Random Control
105,Feedforward Loop,0.0061697862111032,0.0061697862111032,0.0061697862111032,0.0,0.0,Random Control
962,Feedforward Loop,0.0064886384643614,0.0064877583645284,0.0065000592730939,-8.800998330116272e-07,1.230090856552124e-05,Random Control
3057,Cascade,0.0001921687216963,0.0001880887284642,0.0001775741984602,-4.079993232153356e-06,-1.0514530004002154e-05,Random Control
2937,Single Input Module,0.000523833441548,0.000524393399246,0.0005151205114088,5.599576979875565e-07,-9.272887837141752e-06,Random Control
1058,Feedback Loop,0.0046009244397282,0.0046017980203032,0.0045447507873177,8.735805749893188e-07,-5.704723298549652e-05,Random Control
2236,Single Input Module,0.0020610657520592,0.0020609726198017,0.0020626005716621,-9.313225746154785e-08,1.6279518604278564e-06,Random Control
3067,Cascade,0.000671109475661,0.0006737521034665,0.000685199862346,2.6426278054714203e-06,1.1447758879512548e-05,Random Control
3122,Cascade,0.0072793047875165,0.0072807017713785,0.0073021943680942,1.3969838619232178e-06,2.1492596715688705e-05,Random Control
2452,Single Input Module,1.7014634067891166e-05,1.7168396880151704e-05,1.4693685443489812e-05,1.5376281226053837e-07,-2.474711436661892e-06,Random Control
4088,Feedforward Loop,0.0119465766474604,0.0122836465016007,0.0110036013647913,0.0003370698541402,-0.0012800451368093,Random Control
3339,Cascade,0.0005177049315534,0.0005177049315534,0.0005177049315534,0.0,0.0,Random Control
4639,Cascade,0.0492676086723804,0.0492426753044128,0.0493289567530155,-2.493336796760559e-05,8.628144860267639e-05,Random Control
2706,Single Input Module,0.0091616800054907,0.0091619063168764,0.0091582154855132,2.263113856315613e-07,-3.690831363201141e-06,Random Control
3282,Cascade,0.009066978469491,0.0090662902221083,0.0090932855382561,-6.882473826408386e-07,2.699531614780426e-05,Random Control
1181,Feedback Loop,0.0047464203089475,0.0047480100765824,0.0047465772368013,1.5897676348686218e-06,-1.4328397810459137e-06,Random Control
4770,Feedforward Loop,9.854563359112944e-06,1.04845958048827e-05,2.087380016746465e-05,6.30032445769757e-07,1.038920436258195e-05,Random Control
4935,Feedback Loop,0.0089953280985355,0.0090084606781601,0.0091080637648701,1.3132579624652864e-05,9.96030867099762e-05,Random Control
3003,Cascade,0.0007362787728197,0.00073526421329,0.0007320284494198,-1.014559529721737e-06,-3.235763870179653e-06,Random Control
1810,Feedback Loop,0.0072599612176418,0.0072613507509231,0.0072316140867769,1.389533281326294e-06,-2.973666414618492e-05,Random Control
2290,Single Input Module,0.0006136231240816,0.0006137243472039,0.0006120723555795,1.0122312232851983e-07,-1.6519916243851185e-06,Random Control
2453,Single Input Module,0.0018619946204125,0.0018618820467963,0.0018637812463566,-1.1257361620664597e-07,1.8991995602846144e-06,Random Control
1007,Feedback Loop,0.0022400999441742,0.0022403227631002,0.0022464406210929,2.2281892597675326e-07,6.117857992649078e-06,Random Control
1802,Feedback Loop,0.0023718995507806,0.0023763545323163,0.0022823254112154,4.4549815356731415e-06,-9.402912110090256e-05,Random Control
1836,Feedback Loop,0.0007056216127239,0.0007061384967528,0.0007068899576552,5.168840289115906e-07,7.514609023928642e-07,Random Control
3713,Cascade,0.0008220269228331,0.0008233410771936,0.0008382414816878,1.3141543604433537e-06,1.490040449425578e-05,Random Control
287,Feedforward Loop,0.0024163117632269,0.0024165387731045,0.0024124966003,2.270098775625229e-07,-4.042172804474831e-06,Random Control
4652,Cascade,0.0279538314789533,0.0280312169343233,0.0279218982905149,7.738545536994934e-05,-0.0001093186438083,Random Control
2715,Single Input Module,0.0002931721683125,0.0002932873030658,0.0002914622018579,1.1513475328683853e-07,-1.8251012079417703e-06,Random Control
2491,Single Input Module,,,,,,Random Control
2294,Single Input Module,7.402034680126235e-05,7.4203206168022e-05,7.128703146008775e-05,1.8285936675965786e-07,-2.9161747079342604e-06,Random Control
1901,Feedback Loop,0.0099233211949467,0.0099257444962859,0.009827266447246,2.423301339149475e-06,-9.84780490398407e-05,Random Control
1081,Feedback Loop,0.0027975738048553,0.0028092097491025,0.0027691337745636,1.1635944247245789e-05,-4.007597453892231e-05,Random Control
294,Feedforward Loop,0.0012518190778791,0.0012514984700828,0.0012581455521285,-3.206077963113785e-07,6.647082045674324e-06,Random Control
4979,Feedforward Loop,0.0057902233675122,0.0058139483444392,0.0057729054242372,2.3724976927042007e-05,-4.104292020201683e-05,Random Control
1616,Feedback Loop,0.0088518159464001,0.0088703325018286,0.0087913200259208,1.8516555428504944e-05,-7.901247590780258e-05,Random Control
2189,Single Input Module,0.0002107725595124,0.0002107725595124,0.0002107725595124,0.0,0.0,Random Control
1524,Feedback Loop,0.0057196370325982,0.0057336306199431,0.0057630599476397,1.3993587344884872e-05,2.9429327696561813e-05,Random Control
4524,Single Input Module,0.024888027459383,0.0249378681182861,0.0253998339176177,4.984065890312195e-05,0.0004619657993316,Random Control
886,Feedforward Loop,0.00146278552711,0.0014614011161029,0.0014851937303319,-1.3844110071659088e-06,2.3792614229023457e-05,Random Control
438,Feedforward Loop,,,,,,Random Control
2817,Single Input Module,6.053667220839998e-06,5.977648015687009e-06,7.309169177460717e-06,-7.601920515298843e-08,1.3315211617737075e-06,Random Control
227,Feedforward Loop,0.0052718040533363,0.0052719074301421,0.00527028972283,1.0337680578231813e-07,-1.6177073121070862e-06,Random Control
1549,Feedback Loop,0.0047893347218632,0.004794277716428,0.0048025376163423,4.942994564771652e-06,8.259899914264679e-06,Random Control
2421,Single Input Module,2.012259210459888e-05,2.0189872884657237e-05,1.90917489817366e-05,6.728078005835414e-08,-1.0981239029206336e-06,Random Control
3284,Cascade,0.0023860309738665,0.0023838661145418,0.0024200824555009,-2.16485932469368e-06,3.621634095907211e-05,Random Control
1569,Feedback Loop,0.0087496899068355,0.0087590040639042,0.0086872680112719,9.3141570687294e-06,-7.173605263233185e-05,Random Control
2263,Single Input Module,0.0111948158591985,0.0111953634768724,0.0111863687634468,5.476176738739014e-07,-8.994713425636292e-06,Random Control
3649,Cascade,0.0012172495480626,0.001216439763084,0.0012254763860255,-8.097849786281586e-07,9.036622941493988e-06,Random Control
414,Feedforward Loop,0.0019702415447682,0.001968516036868,0.0020043144468218,-1.7255079001188278e-06,3.579840995371342e-05,Random Control
52,Feedforward Loop,0.0040275286883115,0.0040267403237521,0.0040434910915791,-7.883645594120026e-07,1.6750767827033997e-05,Random Control
2359,Single Input Module,0.0048784124664962,0.0048784641548991,0.0048775947652757,5.1688402891159064e-08,-8.693896234035492e-07,Random Control
3161,Cascade,0.0116616385057568,0.0116620324552059,0.0116555374115705,3.939494490623474e-07,-6.495043635368347e-06,Random Control
2513,Single Input Module,0.006421685218811,0.0064218076877295,0.006419803481549,1.2246891856193542e-07,-2.0042061805725098e-06,Random Control
2966,Single Input Module,0.0002017448859987,0.0002021536638494,0.0001954731997102,4.0877785068005323e-07,-6.680464139208198e-06,Random Control
4554,Single Input Module,0.0134625760838389,0.0135309481993317,0.0134393507614731,6.837211549282074e-05,-9.159743785858154e-05,Random Control
1997,Feedback Loop,0.0022833934053778,0.0022839971352368,0.0022897121962159,6.03729858994484e-07,5.715060979127884e-06,Random Control
1942,Feedback Loop,0.0057224230840802,0.0057210200466215,0.0056730168871581,-1.4030374586582184e-06,-4.800315946340561e-05,Random Control
4064,Single Input Module,0.0025609203148633,0.0023797000758349,0.0019391615642234,-0.0001812202390283,-0.0004405385116115,Random Control
2132,Single Input Module,0.0192035865038633,0.0192038435488939,0.0191996321082115,2.570450305938721e-07,-4.211440682411194e-06,Random Control
3085,Cascade,0.0052015813998878,0.0052013588137924,0.0052067609503865,-2.225860953330994e-07,5.402136594057083e-06,Random Control
1253,Feedback Loop,0.0026477249339222,0.0026355278678238,0.0026514283381402,-1.2197066098451614e-05,1.5900470316410065e-05,Random Control
3027,Cascade,0.005273014307022,0.0052705206908285,0.0052852593362331,-2.493616193532944e-06,1.4738645404577255e-05,Random Control
3216,Cascade,0.0037810008507221,0.0037825065664947,0.0037767689209431,1.5057157725095749e-06,-5.737645551562309e-06,Random Control
